"","cntry","cname","essround","vote","clsprty","mmbprty","party_voted","lrgen","supportEU","supportEP","rejectdiffimmig","rejectsameimmig","rejectpoorimmig","immgcntrybetter","antirefugee","assimil","envnotimp","civliberties","libcustoms","religious","govnotint"
"158293","NL","ESS1-8e01",7,1,1,NA,"PVV",0.5,0.2,0.3,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.75,0.2,0.2,0.4,0.4,0,0.5
"158299","NL","ESS1-8e01",7,1,2,NA,"PVV",0.5,0.3,NA,0.666666666666667,0.666666666666667,NA,0.3,0.75,0.2,0.4,0.4,0.2,0.2,0.75
"158301","NL","ESS1-8e01",7,1,2,NA,"PVV",0.4,0.8,0.4,0.333333333333333,0.333333333333333,1,0.6,0.5,0.6,0.4,0.4,0.6,0.3,0
"158311","NL","ESS1-8e01",7,1,1,NA,"PVV",0.4,0.3,0.2,1,0.666666666666667,0.333333333333333,0.3,0.5,0.6,0,0.4,0.2,0.5,0
"158349","NL","ESS1-8e01",7,1,1,NA,"PVV",0.5,0.5,0.4,0.666666666666667,0.666666666666667,0.666666666666667,0.7,0.75,0.7,0.2,0.2,0.8,0.6,0
"158356","NL","ESS1-8e01",7,1,1,NA,"PVV",0.5,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0,1,0.2,0.4,0.4,0.2,0.8,0.25
"158382","NL","ESS1-8e01",7,1,2,NA,"PVV",NA,0.4,0.4,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.5,0.6,0.2,0.6,0.4,0.7,0.25
"158443","NL","ESS1-8e01",7,1,1,NA,"PVV",0.6,0.6,0.6,0.666666666666667,0.666666666666667,0.666666666666667,0.7,0,0.5,NA,NA,NA,0,0.25
"158453","NL","ESS1-8e01",7,1,1,NA,"PVV",0.9,0.4,0.4,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.7,0,0.4,0.8,0.1,0.75
"158461","NL","ESS1-8e01",7,1,2,NA,"PVV",0.5,0.5,0.3,0.666666666666667,0.666666666666667,1,0.8,0.5,0.3,0.2,0.2,1,0,0.25
"158476","NL","ESS1-8e01",7,1,1,NA,"PVV",0.6,0.3,0.2,0.333333333333333,0.333333333333333,1,0.5,1,0.2,0.4,0,0.2,0.7,0.75
"158482","NL","ESS1-8e01",7,1,2,NA,"PVV",0.7,0.6,0.4,1,0.666666666666667,1,0.5,0.75,0.5,0.2,0.2,0.2,0.7,0.75
"158497","NL","ESS1-8e01",7,1,2,NA,"PVV",0.8,0,0.1,0.666666666666667,0.333333333333333,1,0,1,0,0.2,0.2,0.4,0.9,1
"158500","NL","ESS1-8e01",7,1,1,NA,"PVV",0.5,0.3,0.1,0.666666666666667,0.666666666666667,0.666666666666667,0.4,0.75,0.5,0.2,0.4,0.4,0.2,0.5
"158510","NL","ESS1-8e01",7,1,1,NA,"PVV",1,0,0.2,1,1,1,0.2,1,0.4,0.2,0.2,0,0.7,0
"158516","NL","ESS1-8e01",7,1,2,NA,"PVV",NA,0,0,1,1,1,0.5,1,0.5,0,0,0.4,0.6,0.25
"158523","NL","ESS1-8e01",7,1,2,NA,"PVV",0.6,0.2,0.3,0.333333333333333,0.333333333333333,0.333333333333333,0.7,0.25,0.7,0.4,0.2,0.2,0.5,0.75
"158530","NL","ESS1-8e01",7,1,1,NA,"PVV",0.8,0.8,NA,0.666666666666667,0.666666666666667,0.666666666666667,0.6,0.5,0,0.4,0.2,0.2,0,0.25
"158532","NL","ESS1-8e01",7,1,2,NA,"PVV",0.8,0.2,0.3,0.333333333333333,0.333333333333333,0.666666666666667,0.3,0.75,0.2,NA,NA,NA,0.1,0.25
"158536","NL","ESS1-8e01",7,1,2,NA,"PVV",0.7,0.2,0.2,1,1,1,0.2,1,0.5,0.8,0,0.4,0,0.75
"158542","NL","ESS1-8e01",7,1,2,NA,"PVV",0.3,0.4,0,1,0.666666666666667,0.333333333333333,0.2,1,NA,0.4,0,0.8,0,0.5
"158613","NL","ESS1-8e01",7,1,2,NA,"PVV",0.5,0.6,0.3,1,1,1,0.3,0.75,0.5,0.2,0.2,0.4,0.1,0.25
"158619","NL","ESS1-8e01",7,1,1,NA,"PVV",0.2,0.4,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.75,0.4,0.2,0,0.2,0.5,0
"158687","NL","ESS1-8e01",7,1,2,NA,"PVV",0.7,0.2,0.2,0.333333333333333,0.666666666666667,1,0.5,1,0.7,0.2,0.2,0.6,0.7,0.25
"158710","NL","ESS1-8e01",7,1,2,NA,"PVV",0.5,0.4,0.6,1,1,1,0.4,0.75,0.4,0.2,0,0.4,0.6,0.5
"158758","NL","ESS1-8e01",7,1,2,NA,"PVV",0.5,0.4,0.3,0.333333333333333,0.333333333333333,0.666666666666667,0.6,0.75,0.7,0.2,0.4,0.4,0.3,0.25
"158763","NL","ESS1-8e01",7,1,1,NA,"PVV",0.5,0.2,0,1,0.333333333333333,1,0.5,0.75,0.3,0.6,0.2,0.6,0.1,0
"158774","NL","ESS1-8e01",7,1,1,NA,"PVV",0.4,0.7,0.1,0.333333333333333,0.333333333333333,0,0.3,0.25,0.4,0,0.2,0,0.4,0
"158791","NL","ESS1-8e01",7,1,2,NA,"PVV",0.2,0.3,0.3,1,1,1,0.4,0.75,0.6,0.2,0.4,1,0,0.25
"158793","NL","ESS1-8e01",7,1,2,NA,"PVV",0.6,0.6,0.4,0.666666666666667,0.666666666666667,1,0.3,1,0.4,0.6,0.6,0.6,0.6,0
"158859","NL","ESS1-8e01",7,1,1,NA,"PVV",0.8,0.2,0,1,1,1,0.4,0.75,0.7,0,0,0,0.1,0.25
"158893","NL","ESS1-8e01",7,1,1,NA,"PVV",0.8,0.4,0.5,0.333333333333333,0.333333333333333,0.666666666666667,1,1,0.8,0.4,0.2,0.6,0,0.25
"158941","NL","ESS1-8e01",7,1,2,NA,"PVV",0.7,0.2,0.2,0.333333333333333,0.333333333333333,0.333333333333333,0.5,1,0.5,0.2,0.2,0.4,0.4,0.25
"158967","NL","ESS1-8e01",7,1,1,NA,"PVV",NA,0.5,0.3,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.75,0.5,0.2,0.4,0.6,0,0.25
"158981","NL","ESS1-8e01",7,1,1,NA,"PVV",0.5,0.6,0.4,0.666666666666667,0.666666666666667,0.666666666666667,0.4,0.75,0.7,0.2,0.2,0.2,0.8,0.25
"158992","NL","ESS1-8e01",7,1,1,NA,"PVV",0.7,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0.4,0.5,NA,0,0.6,0,0,0
"159001","NL","ESS1-8e01",7,1,1,NA,"PVV",0.8,0.5,0.3,1,1,1,0.4,0.5,0.5,0.4,0.4,0.6,0.6,0.75
"159011","NL","ESS1-8e01",7,1,1,NA,"PVV",0.5,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.4,0.75,0.7,0.4,0.2,0.2,0.5,0.75
"159024","NL","ESS1-8e01",7,1,2,NA,"PVV",0.8,0.4,0,0.666666666666667,0.666666666666667,0.666666666666667,0.2,0.75,0.2,0.4,0.2,0.8,0.1,0.75
"159029","NL","ESS1-8e01",7,1,1,NA,"PVV",0.5,0.3,0.2,1,1,1,0.5,0.75,0.2,0.4,0.2,0.2,0.6,0
"159032","NL","ESS1-8e01",7,1,1,NA,"PVV",0.8,0.2,0.3,1,1,1,0,1,0,0,0,0.2,0,0.25
